110.475	4.63E+06
110.5	4.62E+06
110.525	4.61E+06
110.55	4.61E+06
110.575	4.60E+06
110.6	4.60E+06
110.625	4.60E+06
110.65	4.59E+06
110.675	4.59E+06
110.7	4.59E+06
110.725	4.59E+06
110.75	4.59E+06
110.775	4.59E+06
110.8	4.59E+06
110.825	4.58E+06
110.85	4.58E+06
110.875	4.58E+06
110.9	4.58E+06
110.925	4.58E+06
110.95	4.57E+06
110.975	4.58E+06
111	4.58E+06
111.025	4.58E+06
111.05	4.57E+06
111.075	4.57E+06
111.1	4.57E+06
111.125	4.57E+06
111.15	4.57E+06
111.175	4.58E+06
111.2	4.58E+06
111.225	4.58E+06
111.25	4.58E+06
111.275	4.58E+06
111.3	4.58E+06
111.325	4.58E+06
111.35	4.57E+06
111.375	4.57E+06
111.4	4.58E+06
111.425	4.57E+06
111.45	4.57E+06
111.475	4.56E+06
111.5	4.55E+06
111.525	4.53E+06
111.55	4.51E+06
111.575	4.49E+06
111.6	4.48E+06
111.625	4.50E+06
111.65	4.52E+06
111.675	4.55E+06
111.7	4.57E+06
111.725	4.58E+06
111.75	4.59E+06
111.775	4.59E+06
111.8	4.59E+06
111.825	4.59E+06
111.85	4.59E+06
111.875	4.59E+06
111.9	4.58E+06
111.925	4.58E+06
111.95	4.57E+06
111.975	4.57E+06
112	4.56E+06
112.025	4.56E+06
112.05	4.55E+06
112.075	4.54E+06
112.1	4.54E+06
112.125	4.54E+06
112.15	4.53E+06
112.175	4.53E+06
112.2	4.52E+06
112.225	4.52E+06
112.25	4.52E+06
112.275	4.52E+06
112.3	4.51E+06
112.325	4.52E+06
112.35	4.51E+06
112.375	4.51E+06
112.4	4.51E+06
112.425	4.51E+06
112.45	4.51E+06
112.475	4.51E+06
112.5	4.51E+06
112.525	4.51E+06
112.55	4.51E+06
112.575	4.51E+06
112.6	4.51E+06
112.625	4.51E+06
112.65	4.51E+06
112.675	4.51E+06
112.7	4.51E+06
112.725	4.51E+06
112.75	4.51E+06
112.775	4.51E+06
112.8	4.52E+06
112.825	4.52E+06
112.85	4.52E+06
112.875	4.52E+06
112.9	4.52E+06
112.925	4.52E+06
112.95	4.52E+06
112.975	4.52E+06
113	4.52E+06
113.025	4.52E+06
113.05	4.52E+06
113.075	4.52E+06
113.1	4.51E+06
113.125	4.51E+06
113.15	4.50E+06
113.175	4.48E+06
113.2	4.46E+06
113.225	4.44E+06
113.25	4.43E+06
113.275	4.45E+06
113.3	4.48E+06
113.325	4.51E+06
113.35	4.53E+06
113.375	4.54E+06
113.4	4.56E+06
113.425	4.56E+06
113.45	4.56E+06
113.475	4.57E+06
113.5	4.57E+06
113.525	4.57E+06
113.55	4.57E+06
113.575	4.57E+06
113.6	4.56E+06
113.625	4.56E+06
113.65	4.56E+06
113.675	4.55E+06
113.7	4.55E+06
113.725	4.55E+06
113.75	4.55E+06
113.775	4.54E+06
113.8	4.54E+06
113.825	4.54E+06
113.85	4.53E+06
113.875	4.53E+06
113.9	4.53E+06
113.925	4.53E+06
113.95	4.53E+06
113.975	4.53E+06
114	4.54E+06
114.025	4.54E+06
114.05	4.54E+06
114.075	4.55E+06
114.1	4.55E+06
114.125	4.55E+06
114.15	4.55E+06
114.175	4.55E+06
114.2	4.55E+06
114.225	4.56E+06
114.25	4.56E+06
114.275	4.57E+06
114.3	4.57E+06
114.325	4.57E+06
114.35	4.58E+06
114.375	4.58E+06
114.4	4.58E+06
114.425	4.59E+06
114.45	4.59E+06
114.475	4.60E+06
114.5	4.60E+06
114.525	4.60E+06
114.55	4.60E+06
114.575	4.61E+06
114.6	4.61E+06
114.625	4.61E+06
114.65	4.61E+06
114.675	4.62E+06
114.7	4.62E+06
114.725	4.61E+06
114.75	4.61E+06
114.775	4.60E+06
114.8	4.59E+06
114.825	4.58E+06
114.85	4.56E+06
114.875	4.54E+06
114.9	4.52E+06
114.925	4.54E+06
114.95	4.57E+06
114.975	4.60E+06
115	4.63E+06
115.025	4.64E+06
115.05	4.65E+06
115.075	4.66E+06
115.1	4.66E+06
115.125	4.66E+06
115.15	4.66E+06
115.175	4.66E+06
115.2	4.66E+06
115.225	4.66E+06
115.25	4.66E+06
115.275	4.65E+06
115.3	4.65E+06
115.325	4.65E+06
115.35	4.64E+06
115.375	4.64E+06
115.4	4.64E+06
115.425	4.64E+06
115.45	4.64E+06
115.475	4.64E+06
115.5	4.63E+06
115.525	4.64E+06
115.55	4.64E+06
115.575	4.64E+06
115.6	4.64E+06
115.625	4.65E+06
115.65	4.65E+06
115.675	4.66E+06
115.7	4.66E+06
115.725	4.67E+06
115.75	4.67E+06
115.775	4.67E+06
115.8	4.68E+06
115.825	4.68E+06
115.85	4.69E+06
115.875	4.69E+06
115.9	4.70E+06
115.925	4.70E+06
115.95	4.71E+06
115.975	4.71E+06
116	4.72E+06
116.025	4.73E+06
116.05	4.73E+06
116.075	4.73E+06
116.1	4.74E+06
116.125	4.75E+06
116.15	4.75E+06
116.175	4.76E+06
116.2	4.76E+06
116.225	4.76E+06
116.25	4.77E+06
116.275	4.77E+06
116.3	4.78E+06
116.325	4.78E+06
116.35	4.78E+06
116.375	4.78E+06
116.4	4.78E+06
116.425	4.78E+06
116.45	4.77E+06
116.475	4.75E+06
116.5	4.73E+06
116.525	4.71E+06
116.55	4.70E+06
116.575	4.71E+06
116.6	4.75E+06
116.625	4.77E+06
116.65	4.80E+06
116.675	4.82E+06
116.7	4.83E+06
116.725	4.84E+06
116.75	4.85E+06
116.775	4.85E+06
116.8	4.85E+06
116.825	4.85E+06
116.85	4.86E+06
116.875	4.86E+06
116.9	4.85E+06
116.925	4.85E+06
116.95	4.85E+06
116.975	4.85E+06
117	4.85E+06
117.025	4.84E+06
117.05	4.84E+06
117.075	4.84E+06
117.1	4.84E+06
117.125	4.84E+06
117.15	4.84E+06
117.175	4.84E+06
117.2	4.84E+06
117.225	4.84E+06
117.25	4.84E+06
117.275	4.85E+06
117.3	4.85E+06
117.325	4.85E+06
117.35	4.87E+06
117.375	4.88E+06
117.4	4.87E+06
117.425	4.88E+06
117.45	4.88E+06
117.475	4.88E+06
117.5	4.89E+06
117.525	4.89E+06
117.55	4.89E+06
117.575	4.90E+06
117.6	4.90E+06
117.625	4.91E+06
117.65	4.91E+06
117.675	4.91E+06
117.7	4.91E+06
117.725	4.92E+06
117.75	4.93E+06
117.775	4.93E+06
117.8	4.93E+06
117.825	4.94E+06
117.85	4.94E+06
117.875	4.94E+06
117.9	4.94E+06
117.925	4.95E+06
117.95	4.95E+06
117.975	4.95E+06
118	4.95E+06
118.025	4.95E+06
118.05	4.95E+06
118.075	4.94E+06
118.1	4.93E+06
118.125	4.92E+06
118.15	4.90E+06
118.175	4.87E+06
118.2	4.85E+06
118.225	4.85E+06
118.25	4.93E+06
118.275	4.93E+06
118.3	4.95E+06
118.325	4.97E+06
118.35	4.98E+06
118.375	4.99E+06
118.4	4.99E+06
118.425	4.99E+06
118.45	4.99E+06
118.475	4.99E+06
118.5	4.99E+06
118.525	4.99E+06
118.55	4.99E+06
118.575	4.99E+06
118.6	4.98E+06
118.625	4.98E+06
118.65	4.98E+06
118.675	4.97E+06
118.7	4.97E+06
118.725	4.96E+06
118.75	4.96E+06
118.775	4.96E+06
118.8	4.95E+06
118.825	4.95E+06
118.85	4.95E+06
118.875	4.95E+06
118.9	4.95E+06
118.925	4.95E+06
118.95	4.95E+06
118.975	4.96E+06
119	4.96E+06
119.025	4.96E+06
119.05	4.96E+06
119.075	4.96E+06
119.1	4.96E+06
119.125	4.96E+06
119.15	4.96E+06
119.175	4.96E+06
119.2	4.97E+06
119.225	4.97E+06
119.25	4.97E+06
119.275	4.97E+06
119.3	4.97E+06
119.325	4.97E+06
119.35	4.97E+06
119.375	4.97E+06
119.4	4.97E+06
119.425	4.97E+06
119.45	4.97E+06
119.475	4.98E+06
119.5	4.97E+06
119.525	4.97E+06
119.55	4.98E+06
119.575	4.98E+06
119.6	4.98E+06
119.625	4.97E+06
119.65	4.97E+06
119.675	4.96E+06
119.7	4.96E+06
119.725	4.96E+06
119.75	4.94E+06
119.775	4.93E+06
119.8	4.91E+06
119.825	4.88E+06
119.85	4.86E+06
119.875	4.86E+06
119.9	4.88E+06
119.925	4.91E+06
119.95	4.93E+06
119.975	4.95E+06
120	4.96E+06
120.025	4.97E+06
120.05	4.97E+06
120.075	4.97E+06
120.1	4.96E+06
120.125	4.96E+06
120.15	4.96E+06
120.175	4.95E+06
120.2	4.95E+06
120.225	4.94E+06
120.25	4.94E+06
120.275	4.93E+06
120.3	4.92E+06
120.325	4.92E+06
120.35	4.91E+06
120.375	4.91E+06
120.4	4.90E+06
120.425	4.89E+06
120.45	4.88E+06
120.475	4.88E+06
120.5	4.88E+06
120.525	4.88E+06
120.55	4.87E+06
120.575	4.87E+06
120.6	4.87E+06
120.625	4.87E+06
120.65	4.86E+06
120.675	4.87E+06
120.7	4.86E+06
120.725	4.86E+06
120.75	4.86E+06
120.775	4.86E+06
120.8	4.85E+06
120.825	4.86E+06
120.85	4.85E+06
120.875	4.85E+06
120.9	4.85E+06
120.925	4.85E+06
120.95	4.85E+06
120.975	4.85E+06
121	4.85E+06
121.025	4.85E+06
121.05	4.84E+06
121.075	4.84E+06
121.1	4.85E+06
121.125	4.84E+06
121.15	4.84E+06
121.175	4.84E+06
121.2	4.84E+06
121.225	4.84E+06
121.25	4.84E+06
121.275	4.83E+06
121.3	4.83E+06
121.325	4.82E+06
121.35	4.82E+06
